UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4,2023,86,881177,352952,528225,301589,443213,24782,46993,2869,4471,18044,25045,357,561,5311,7942,306356,450173,26152,49316,6326,9649,19093,26522,771,1153,322929,479252,274865,399796,23677,45119,1664,2462,17825,24687,311,455,4587,6733,278969,405651,24794,47045,4639,6843,18768,25977,682,972,30023,48973,26724,43417,1105,1874,1205,2009,219,358,46,106,724,1209,27387,44522,1358,2271,1687,2806,325,545,89,181
R,4,2023,87,789543,310739,478804,266154,401518,21971,43004,2517,3978,15236,22645,272,463,4589,7196,270281,407900,23172,45148,5417,8650,16208,23940,637,978,284707,435182,243023,362833,21028,41368,1438,2230,15046,22274,219,385,3953,6092,246563,368213,22006,43112,3917,6201,15915,23400,550,831,26032,43622,23131,38685,943,1636,1079,1748,190,371,53,78,636,1104,23718,39687,1166,2036,1500,2449,293,540,87,147
R,4,2023,88,701730,270786,430944,232459,362271,18655,38085,2217,3603,13299,20129,316,435,3840,6421,235903,367929,19666,39931,4645,7731,14080,21376,612,913,247929,391954,212081,327701,17805,36577,1290,1986,13159,19826,273,367,3321,5497,215043,332511,18635,38077,3371,5526,13875,20942,535,798,22857,38990,20378,34570,850,1508,927,1617,140,303,43,68,519,924,20860,35418,1031,1854,1274,2205,205,434,77,115
R,4,2023,89,575565,217545,358020,186708,300660,14889,31587,1759,2834,10740,17325,232,364,3217,5250,189597,305228,15708,33113,3791,6227,11448,18369,475,784,199009,325644,170192,271874,14230,30294,1008,1621,10599,17068,190,303,2790,4484,172683,275763,14914,31531,2753,4522,11236,17996,402,673,18536,32376,16516,28786,659,1293,751,1213,141,257,42,61,427,766,16914,29465,794,1582,1038,1705,212,373,73,111
R,4,2023,90,511296,188352,322944,161834,271911,12778,27924,1418,2614,9384,15600,180,341,2758,4554,164298,275894,13483,29277,3128,5509,10007,16489,422,715,173017,294570,148166,246675,12227,26817,835,1515,9261,15357,154,287,2374,3919,150280,250088,12811,27929,2288,4005,9825,16143,372,625,15335,28374,13668,25236,551,1107,583,1099,123,243,26,54,384,635,14018,25806,672,1348,840,1504,182,346,50,90
R,4,2023,91,440153,158643,281510,137638,239495,9813,22720,1173,2133,7579,12927,133,296,2307,3939,139692,242891,10454,23906,2578,4636,8085,13709,323,642,145586,257518,125928,218012,9386,21850,663,1250,7484,12765,114,248,2011,3393,127719,220912,9932,22840,1871,3398,7934,13476,283,561,13057,23992,11710,21483,427,870,510,883,95,162,19,48,296,546,11973,21979,522,1066,707,1238,151,233,40,81
R,4,2023,92,377709,131787,245922,114199,209052,8144,19587,1002,1846,6455,11727,141,244,1846,3466,115861,212040,8648,20611,2110,4062,6900,12424,293,551,120858,224591,104434,189996,7768,18784,571,1041,6373,11580,121,206,1591,2984,105862,192545,8192,19631,1513,2943,6768,12199,252,479,10929,21331,9765,19056,376,803,431,805,82,147,20,38,255,482,9999,19495,456,980,597,1119,132,225,41,72
R,4,2023,93,312792,105523,207269,91336,176108,6473,16712,838,1447,5327,9960,92,208,1457,2834,92607,178561,6882,17583,1728,3218,5657,10536,241,462,96813,189671,83527,160421,6190,16030,494,820,5263,9824,72,180,1267,2396,84625,162471,6521,16748,1261,2308,5564,10327,206,407,8710,17598,7809,15687,283,682,344,627,64,136,20,28,190,438,7982,16090,361,835,467,910,93,209,35,55
R,4,2023,94,244640,79471,165169,68751,140770,4970,13057,600,1103,3933,7811,73,163,1144,2265,69763,142713,5314,13773,1297,2485,4197,8292,175,382,72909,151618,62884,128691,4746,12500,341,638,3884,7694,61,143,993,1952,63764,130346,5038,13104,933,1810,4127,8127,152,335,6562,13551,5867,12079,224,557,259,465,49,117,12,20,151,313,5999,12367,276,669,364,675,70,165,23,47
R,4,2023,95,197515,61663,135852,53312,115752,3777,10626,473,991,3089,6514,74,127,938,1842,54124,117326,4053,11195,1011,2142,3315,6893,165,296,56725,125149,48908,106228,3608,10198,274,588,3063,6421,66,108,806,1606,49605,107589,3829,10678,728,1603,3273,6757,141,261,4938,10703,4404,9524,169,428,199,403,26,93,8,19,132,236,4519,9737,224,517,283,539,42,136,24,35
R,4,2023,96,150652,45209,105443,38835,89693,2940,8284,326,711,2354,5235,33,112,721,1408,39470,90898,3150,8734,753,1561,2523,5518,98,266,41555,97199,35562,82328,2827,7939,183,439,2327,5167,27,95,629,1231,36117,83378,2999,8328,561,1166,2480,5428,82,233,3654,8244,3273,7365,113,345,143,272,27,68,6,17,92,177,3353,7520,151,406,192,395,43,90,16,33
R,4,2023,97,111693,32272,79421,27554,67174,2127,6434,247,580,1817,4001,42,76,485,1156,27956,68134,2260,6838,517,1265,1967,4255,108,205,29682,73301,25225,61732,2041,6192,155,355,1798,3946,35,63,428,1013,25579,62570,2151,6518,388,956,1936,4168,94,172,2590,6120,2329,5442,86,242,92,225,19,55,7,13,57,143,2377,5564,109,320,129,309,31,87,14,33
R,4,2023,98,80812,22152,58660,18696,49631,1537,4720,180,433,1362,2963,23,63,354,850,19002,50319,1639,5029,399,937,1440,3148,64,156,20385,54248,17146,45716,1467,4526,114,287,1341,2931,19,57,298,731,17406,46306,1555,4787,292,712,1410,3092,51,137,1767,4412,1550,3915,70,194,66,146,21,32,4,6,56,119,1596,4013,84,242,107,225,30,56,13,19
R,4,2023,99,56834,15059,41775,12607,35029,1068,3557,137,299,982,2235,16,57,249,598,12817,35510,1137,3755,266,644,1068,2376,44,136,13778,38704,11458,32288,1029,3422,88,188,972,2216,13,52,218,538,11641,32719,1087,3597,197,495,1051,2346,37,120,1281,3071,1149,2741,39,135,49,111,10,19,3,5,31,60,1176,2791,50,158,69,149,17,30,7,16
R,4,2023,100,98452,23955,74497,19043,60576,2050,7226,308,635,1915,4669,70,113,569,1278,19499,61594,2303,7728,587,1332,2081,4988,175,291,21718,69009,17146,55809,1957,6939,197,442,1881,4615,51,94,486,1110,17540,56688,2169,7368,435,1044,2019,4886,136,237,2237,5488,1897,4767,93,287,111,193,34,54,19,19,83,168,1959,4906,134,360,152,288,62,102,39,54
R,5,2023,999,336269330,164993286,171276044,121266169,124220041,21605627,23671367,3373622,3294192,10598063,11601886,455302,456021,7694503,8032537,128333841,131584892,24565338,26807137,6594267,6764326,12989536,14004248,964128,964485,132038739,138048141,95098148,97754193,19624070,21641883,1145655,1180754,10157628,11154326,337175,336994,5676063,5979991,100317145,103242030,21750663,23918689,3324407,3586711,12055013,13060812,706587,706572,32954547,33227903,26168021,26465848,1981557,2029484,2227967,2113438,440435,447560,118127,119027,2018440,2052546,28016696,28342862,2814675,2888448,3269860,3177615,934523,943436,257541,257913
R,5,2023,0,3659932,1869345,1790587,1216405,1162489,300762,291356,46405,45054,114380,107669,6998,6805,184395,177214,1389116,1328196,390352,378187,97811,94640,179343,169628,17608,16969,1330980,1271020,830639,790868,254651,246779,11969,11589,103677,97496,4645,4430,125399,119858,948728,903604,315217,305418,40973,39183,151130,142518,11248,10563,538365,519567,385766,371621,46111,44577,34436,33465,10703,10173,2353,2375,58996,57356,440388,424592,75135,72769,56838,55457,28213,27110,6360,6406
R,5,2023,1,3728052,1904481,1823571,1240280,1184096,307175,299066,44811,42865,118345,111754,7032,6670,186838,179120,1415267,1351574,397882,386701,96739,92754,184330,174640,17773,16921,1372337,1309880,857827,814643,261748,255037,12403,11729,108016,101865,4690,4404,127653,122202,978007,929550,323298,314674,41853,39769,156505,148002,11419,10668,532144,513691,382453,369453,45427,44029,32408,31136,10329,9889,2342,2266,59185,56918,437260,422024,74584,72027,54886,52985,27825,26638,6354,6253
R,5,2023,2,3627159,1854429,1772730,1204461,1146651,304405,295728,42613,41008,117298,111024,6474,6062,179178,172257,1372273,1307713,391367,379987,92360,88889,180631,171585,16764,15901,1349700,1286456,840036,795494,262297,255006,12374,11953,107873,101817,4501,4141,122619,118045,955473,906487,321366,312565,40626,39022,154527,146460,10966,10186,504729,486274,364425,351157,42108,40722,30239,29055,9425,9207,1973,1921,56559,54212,416800,401226,70001,67422,51734,49867,26104,25125,5798,5715
R,5,2023,3,3778260,1929786,1848474,1269363,1210639,301338,293763,45200,43265,122538,116749,6946,6564,184401,177494,1442079,1376645,390872,380632,96089,92314,187843,179206,17520,16646,1422350,1360961,900128,855358,261532,255578,14487,13935,113331,107758,4836,4635,128036,123697,1020650,971657,323249,315955,43973,42328,162020,154453,11603,10967,507436,487513,369235,355281,39806,38185,30713,29330,9207,8991,2110,1929,56365,53797,421429,404988,67623,64677,52116,49986,25823,24753,5917,5679
R,5,2023,4,3826386,1953168,1873218,1292532,1234682,304284,296911,45965,44380,121713,116247,7082,6830,181592,174168,1462616,1397574,391849,381301,96502,92853,185861,177686,17756,16872,1445423,1383686,920653,875491,265132,259561,15127,14728,112637,107418,4997,4912,126877,121576,1040044,989702,326080,318528,44465,42823,160807,153200,11830,11336,507745,489532,371879,359191,39152,37350,30838,29652,9076,8829,2085,1918,54715,52592,422572,407872,65769,62773,52037,50030,25054,24486,5926,5536
R,5,2023,5,3900164,1992492,1907672,1320403,1259582,312076,303915,47671,45728,124492,118885,7415,6645,180435,172917,1489280,1421145,398509,387404,98616,94468,188238,179702,18190,16692,1476476,1410002,940760,893415,273093,266190,15532,14901,115398,110058,5288,4705,126405,120733,1059588,1006814,333504,324494,45266,42987,163276,155571,12255,11058,516016,497670,379643,366167,38983,37725,32139,30827,9094,8827,2127,1940,54030,52184,429692,414331,65005,62910,53350,51481,24962,24131,5935,5634
R,5,2023,6,3967837,2027568,1940269,1349118,1285665,312392,304272,49409,47652,129215,122823,7500,7007,179934,172850,1517100,1447004,397402,387202,101167,97683,192799,183061,18382,17288,1501006,1431935,960073,910374,272995,266220,16193,15633,119959,114033,5343,4990,126443,120685,1078698,1023616,332553,324246,46446,44680,167951,159004,12383,11546,526562,508334,389045,375291,39397,38052,33216,32019,9256,8790,2157,2017,53491,52165,438402,423388,64849,62956,54721,53003,24848,24057,5999,5742
R,5,2023,7,4039851,2063975,1975876,1384793,1319043,313545,306208,50566,49066,127704,122070,7408,7072,179959,172417,1552969,1479962,397848,388076,103489,99665,190874,182058,18339,17445,1525811,1458303,985038,934188,274337,268364,16463,16159,118472,113266,5285,5054,126216,121272,1103578,1047940,333539,326219,47444,45858,165841,158296,12291,11726,538164,517573,399755,384855,39208,37844,34103,32907,9232,8804,2123,2018,53743,51145,449391,432022,64309,61857,56045,53807,25033,23762,6048,5719
R,5,2023,8,4061729,2075094,1986635,1391559,1326843,317211,308422,51152,49506,130278,123455,7301,7154,177593,171255,1557478,1486611,400155,389703,104127,100608,192193,182336,17868,17255,1539118,1469358,991626,941844,278244,270379,16959,16234,121286,114913,5255,5077,125748,120911,1109672,1055192,337055,328084,48417,46291,168099,159336,12168,11627,535976,517277,399933,384999,38967,38043,34193,33272,8992,8542,2046,2077,51845,50344,447806,431419,63100,61619,55710,54317,24094,23000,5700,5628
R,5,2023,9,4036383,2063613,1972770,1389411,1322560,314810,305988,50941,49047,127530,121469,7379,7063,173542,166643,1551586,1478040,395234,384586,103608,99649,187722,178401,17869,17049,1531947,1459984,991576,939667,276297,268200,16822,16176,118627,113016,5243,4967,123382,117958,1107405,1050293,333595,324340,48294,46184,164349,155924,12129,11498,531666,512786,397835,382893,38513,37788,34119,32871,8903,8453,2136,2096,50160,48685,444181,427747,61639,60246,55314,53465,23373,22477,5740,5551
R,5,2023,10,4060799,2074534,1986265,1395697,1331279,315569,307067,51607,49808,133252,126210,7558,7108,170851,164793,1554993,1484773,394185,383640,104375,101005,192564,182654,17944,16996,1540135,1471062,994479,944817,277033,269791,17110,16324,124533,117815,5343,5023,121637,117292,1108529,1054592,333100,324650,48694,46898,169655,160712,12185,11532,534399,515203,401218,386462,38536,37276,34497,33484,8719,8395,2215,2085,49214,47501,446464,430181,61085,58990,55681,54107,22909,21942,5759,5464
R,5,2023,11,4074317,2084286,1990031,1409052,1340900,317798,307407,52803,50076,129066,122400,7350,6996,168217,162252,1565859,1492059,394772,382136,105854,101223,186720,177589,17657,16851,1544436,1472054,1002477,950310,279286,270534,17098,16433,120231,114195,5190,4899,120154,115683,1115031,1058541,334608,324268,49086,47208,164171,156216,12013,11456,539850,517977,406575,390590,38512,36873,35705,33643,8835,8205,2160,2097,48063,46569,450828,433518,60164,57868,56768,54015,22549,21373,5644,5395
R,5,2023,12,4135032,2115672,2019360,1434358,1363780,324340,313377,53428,51743,127655,121080,7422,7213,168469,162167,1591363,1514698,400658,387693,107758,104185,184927,175759,17663,17060,1562550,1487390,1015396,961667,285676,275883,17178,16650,118795,112719,5282,5070,120223,115401,1127982,1069488,340522,329276,49969,48225,162372,154223,12134,11518,553122,531970,418962,402113,38664,37494,36250,35093,8860,8361,2140,2143,48246,46766,463381,445210,60136,58417,57789,55960,22555,21536,5529,5542
R,5,2023,13,4232592,2164971,2067621,1473812,1401892,331511,320383,53490,51089,127461,122069,7379,7036,171318,165152,1633529,1555725,409476,396718,108762,104316,185095,176893,17748,17042,1592162,1518779,1032904,979310,293404,283415,17391,17022,119036,114094,5144,4855,124283,120083,1149275,1091633,350377,339321,51462,50112,163659,156505,12182,11631,572809,548842,440908,422582,38107,36968,36099,34067,8425,7975,2235,2181,47035,45069,484254,464092,59099,57397,57300,54204,21436,20388,5566,5411
R,5,2023,14,4319313,2209438,2109875,1510233,1434795,338199,326949,54314,52482,128300,122920,7352,7110,171040,165619,1669302,1589022,415745,403082,110519,106778,185192,177101,17939,17185,1622021,1547112,1055245,999372,299551,289827,17957,17504,119786,114897,5058,4836,124424,120676,1171436,1112180,356708,346068,52856,51411,163913,156858,12224,11734,587417,562763,454988,435423,38648,37122,36357,34978,8514,8023,2294,2274,46616,44943,497866,476842,59037,57014,57663,55367,21279,20243,5715,5451
R,5,2023,15,4434564,2267222,2167342,1553159,1477433,345033,333479,56360,54292,132922,127300,7434,7083,172314,167755,1713358,1633240,422568,410075,114171,110786,189836,182027,18188,17285,1663881,1587670,1083504,1027745,306047,296010,18694,17789,124303,119035,5089,4862,126244,122229,1201301,1141814,363450,352654,55040,53098,168805,161293,12455,11781,603341,579672,469655,449688,38986,37469,37666,36503,8619,8265,2345,2221,46070,45526,512057,491426,59118,57421,59131,57688,21031,20734,5733,5504
R,5,2023,16,4434608,2270475,2164133,1564120,1483346,343371,329886,57707,54804,129905,124849,7401,7166,167971,164082,1720154,1635649,418075,403774,115308,111020,185114,178100,17846,17244,1664133,1585362,1092284,1032823,304468,292864,18496,17877,121319,116783,5010,4862,122556,120153,1206614,1144896,359476,347768,54565,53288,164353,158185,12171,11709,606342,578771,471836,450523,38903,37022,39211,36927,8586,8066,2391,2304,45415,43929,513540,490753,58599,56006,60743,57732,20761,19915,5675,5535
R,5,2023,17,4371092,2239352,2131740,1552294,1466959,332144,321132,56702,54237,129319,125708,7308,7010,161585,156694,1702380,1612402,402755,390438,113511,108846,182086,176776,17173,16602,1644271,1565590,1087335,1024949,294801,285379,18055,17505,121023,117990,5024,4772,118033,114995,1197456,1132144,346795,337025,53930,52120,162323,157814,11799,11397,595081,566150,464959,442010,37343,35753,38647,36732,8296,7718,2284,2238,43552,41699,504924,480258,55960,53413,59581,56726,19763,18962,5374,5205
R,5,2023,18,4382731,2247511,2135220,1560242,1472169,330449,316633,57098,54032,135298,133039,7373,6992,157051,152355,1705908,1613333,397636,383249,113348,108434,187176,182520,17087,16358,1653828,1574175,1094908,1032724,293648,281770,18191,17284,127165,125470,5088,4861,114828,112066,1201796,1136913,343013,331281,53886,51970,167885,164452,11803,11365,593683,561045,465334,439445,36801,34863,38907,36748,8133,7569,2285,2131,42223,40289,504112,476420,54623,51968,59462,56464,19291,18068,5284,4993
R,5,2023,19,4419614,2267551,2152063,1579505,1488310,330010,317594,57381,53011,139172,136880,7558,7072,153925,149196,1722172,1626810,394921,381662,113722,107396,189507,185057,17172,16143,1677646,1595812,1115995,1051048,294107,283424,18103,17217,131204,129453,5190,4940,113047,109730,1221206,1153250,342093,330971,54152,52090,170885,167385,11826,11265,589905,556251,463510,437262,35903,34170,39278,35794,7968,7427,2368,2132,40878,39466,500966,473560,52828,50691,59570,55306,18622,17672,5346,4878
R,5,2023,20,4379968,2246068,2133900,1565212,1476524,329536,317898,57484,52209,139155,137008,7469,6931,147212,143330,1701611,1609089,390865,378701,112407,105407,187207,183423,16617,15706,1662636,1584118,1106282,1043594,293583,283965,17825,16744,131551,129529,5218,4864,108177,105422,1206784,1141451,339046,329289,53062,50901,169376,166002,11599,11022,583432,549782,458930,432930,35953,33933,39659,35465,7604,7479,2251,2067,39035,37908,494827,467638,51819,49412,59345,54506,17831,17421,5018,4684
R,5,2023,21,4500537,2286543,2213994,1589929,1527775,343913,341093,56707,52335,147659,146599,7474,7406,140861,138786,1719916,1655578,402315,400296,109643,103510,193591,191641,16629,16398,1701139,1658379,1127781,1088828,307193,305748,17577,17172,140012,139077,5234,5300,103342,102254,1223387,1183253,350385,349789,51376,50087,176244,174635,11707,11686,585404,555615,462148,438947,36720,35345,39130,35163,7647,7522,2240,2106,37519,36532,496529,472325,51930,50507,58267,53423,17347,17006,4922,4712
R,5,2023,22,4794016,2425219,2368797,1682248,1635379,367090,365132,57628,53090,172243,170709,8262,8149,137748,136338,1808620,1760475,424188,423401,108548,102085,217931,215878,17827,17423,1827922,1799938,1210299,1183602,328245,328651,18156,17879,164256,162846,5983,5904,100983,101056,1303165,1276491,370230,372138,50726,49421,200359,198971,12767,12612,597297,568859,471949,451777,38845,36481,39472,35211,7987,7863,2279,2245,36765,35282,505455,483984,53958,51263,57822,52664,17572,16907,5060,4811
R,5,2023,23,4751755,2408954,2342801,1680760,1622454,358101,358737,56552,51345,174337,171282,8348,7924,130856,131059,1800761,1742791,411796,414553,105903,98745,217338,214606,17176,16549,1824189,1789131,1216262,1182030,320988,323186,17928,17081,166564,163601,6151,5644,96296,97589,1304776,1271864,360645,365166,49450,47656,200899,198324,12492,11759,584765,553670,464498,440424,37113,35551,38624,34264,7773,7681,2197,2280,34560,33470,495985,470927,51151,49387,56453,51089,16439,16282,4684,4790
R,5,2023,24,4630377,2348838,2281539,1646125,1585932,342473,343568,54630,49801,171992,168566,8144,7782,125474,125890,1761105,1701507,393229,396718,102435,96083,213186,209774,16860,16167,1783475,1744129,1196713,1158111,306911,309194,17093,16347,164326,160884,5951,5626,92481,93967,1281631,1244603,344516,349097,47847,46575,197173,193961,12217,11632,565363,537410,449412,427821,35562,34374,37537,33454,7666,7682,2193,2156,32993,31923,479474,456904,48713,47621,54588,49508,16013,15813,4643,4535
R,5,2023,25,4480266,2273713,2206553,1591776,1529105,329164,329267,52971,48411,173099,171582,7881,7561,118822,120627,1700711,1639711,376821,379734,98667,93250,211945,210932,15978,15359,1728094,1689327,1157538,1116771,295223,296909,16101,15486,165734,164163,5790,5437,87708,90561,1238010,1200016,330476,335095,45475,44661,196990,196184,11676,11144,545619,517226,434238,412334,33941,32358,36870,32925,7365,7419,2091,2124,31114,30066,462701,439695,46345,44639,53192,48589,14955,14748,4302,4215
